is_mt,latitude,longitude
1,40.7979463,-73.9400231
1,40.7186708,-73.9852924
0,40.6923571,-73.9428082
0,40.6339615,-74.0147538
0,40.6840525,-73.9774579
1,40.7242213,-74.0086442
0,40.6704252,-73.980112
0,40.7553981,-73.7543765
1,40.7440085,-73.9994226
0,40.7654254,-73.8900034
0,40.6582191,-73.8914525
1,40.8259814,-73.935904
0,40.7444014,-73.7738725
0,40.7602845,-73.7693497
0,40.74709,-73.711846
0,40.5965103,-73.9578519
1,40.7293696,-73.9839983
1,40.7123092,-73.9943621
1,40.8024442,-73.9388307
1,40.7871634,-73.9716812
0,40.6476059,-73.9154987
0,40.6899325,-73.9814728
0,40.7159739,-73.7711047
1,40.7622265,-73.9681866
1,40.8133879,-73.945103
0,40.5951262,-73.75125
0,40.6464964,-73.9811966
0,40.6744673,-73.9754675
0,40.5789366,-73.9852115
1,40.768595,-73.9852164
0,40.6562597,-73.8781169
0,40.7562218,-73.8759993
0,40.644088,-73.9565679
0,40.6752826,-73.9062021
1,40.7792907,-73.9811338
0,40.6926831,-73.7322968
0,40.6242295,-73.9385762
1,40.7554056,-73.9794839
0,40.7084279,-73.905517
0,40.6182419,-74.0299617
1,40.7641063,-73.966814
0,40.7007387,-73.9041899
0,40.7036749,-73.8139508
0,40.7182055,-73.8937573
1,40.7885854,-73.9552819
0,40.700225,-73.8357904
0,40.679313,-73.9817534
0,40.7481081,-73.9473547
0,40.6734382,-73.9029674
0,40.5744555,-74.0970364
1,40.7933502,-73.9727331
0,40.7661526,-73.9197778
0,40.7589746,-73.9189996
0,40.7741498,-73.7857799
1,40.7252314,-73.9922143
0,40.7018376,-73.7894241
0,40.7238888,-73.8465445
1,40.7609899,-73.9733095
0,40.6034741,-73.9788283
0,40.6879864,-73.8565683
0,40.6784553,-73.9496774
1,40.7647907,-73.9842822
0,40.6529272,-73.9593299
0,40.6360756,-74.0089534
1,40.7416232,-73.9937353
0,40.6618831,-73.9582071
0,40.5645821,-74.1305589
1,40.7755624,-73.950337
0,40.7557058,-73.8662367
0,40.743369,-73.8276472
0,40.753996,-73.9424305
0,40.6799142,-73.7394074
1,40.7692262,-73.984765
0,40.7517871,-73.8846842
1,40.7119717,-73.9977708
0,40.7570322,-73.938118
0,40.5199997,-74.1951917
0,40.5971311,-73.9522053
0,40.73477,-73.8745815
0,40.6543162,-73.9221576
0,40.6866849,-73.8539966
0,40.57066,-74.10959
0,40.7574737,-73.9158069
0,40.6663322,-73.8105512
0,40.6286468,-73.9520675
0,40.6336053,-73.9162226
0,40.7073661,-73.8069468
0,40.6717192,-73.8509652
1,40.807667,-73.9492799
1,40.7672901,-73.9666066
1,40.8208782,-73.9451618
0,40.7058686,-73.7873374
1,40.800236,-73.955376
1,40.7313217,-73.9886127
0,40.6945587,-73.9432427
1,40.7612344,-73.9638843
1,40.7909284,-73.9689277
0,40.6328366,-74.0272301
0,40.6695924,-73.9958941
0,40.7563999,-73.8045271
0,40.6676871,-73.895806
0,40.7646223,-73.7930269
0,40.6195473,-73.9172632
0,40.7379111,-73.7744286
1,40.7591128,-73.9746783
1,40.7870644,-73.941936
1,40.7464777,-73.9838968
0,40.687951,-73.8250104
0,40.6892981,-73.9303237
0,40.5927867,-74.068319
1,40.806081,-73.9653084
0,40.6709886,-73.984791
0,40.7570524,-73.9216585
1,40.8498946,-73.933311
0,40.6718484,-73.8872882
1,40.7591044,-73.9921418
0,40.6409768,-73.9823368
0,40.6693097,-74.0044483
1,40.776017,-73.9872402
1,40.8617723,-73.9184694
1,40.7627073,-73.9832142
1,40.7661449,-73.9972347
1,40.7246917,-73.9784146
0,40.6301149,-74.1088837
0,40.62893,-73.971375
1,40.786808,-73.9452296
0,40.7445767,-73.8258072
1,40.7256734,-74.0057798
0,40.74186,-73.87454
0,40.5895661,-73.9397962
0,40.6106231,-74.0977697
0,40.6671803,-73.9507529
0,40.7204165,-73.7432318
1,40.7832478,-73.9447234
0,40.7125256,-73.9625508
0,40.6049177,-73.9780788
0,40.7069838,-73.7638642
0,40.6415366,-73.9817565
0,40.6722228,-73.8074523
1,40.7146779,-74.005887
0,40.6652674,-73.7355536
0,40.6524367,-73.9118166
1,40.7775544,-73.9488804
0,40.7357635,-73.7156369
0,40.5759731,-74.1256351
1,40.751484,-73.99769
0,40.7303601,-73.9525066
1,40.8316943,-73.9492543
0,40.6026883,-73.9335507
0,40.6716074,-73.9169427
0,40.763893,-73.9149938
1,40.7412749,-73.9753418
0,40.6210313,-74.010259
0,40.7379972,-73.8509721
0,40.6728822,-73.898069
0,40.755658,-73.7671639
0,40.7352181,-73.9037867
0,40.6357861,-73.9595241
0,40.5847771,-74.1020413
1,40.8175113,-73.9606889
1,40.8498406,-73.9349665
1,40.7608228,-73.9983142
0,40.6278216,-74.1212583
0,40.737694,-73.85721
0,40.7530077,-73.8325996
0,40.576827,-73.9650963
0,40.6252821,-73.9604671
0,40.6437465,-73.9700881
0,40.6357602,-73.9948477
0,40.668789,-73.888382
1,40.7713904,-73.9504303
1,40.7603642,-73.9737646
0,40.691534,-73.9937364
0,40.7418418,-73.8810025
1,40.7528546,-73.9929799
0,40.6657647,-73.7298347
1,40.7131975,-73.9838832
0,40.7432641,-73.9196285
0,40.6969863,-73.9352238
1,40.7654191,-73.9838236
1,40.7165333,-74.0066736
0,40.6394354,-74.0054588
0,40.6373915,-73.9103665
1,40.7242673,-73.9848366
0,40.6911532,-73.8434358
0,40.6781564,-73.9441507
0,40.6484415,-73.8824124
0,40.742096,-73.8674729
0,40.7587429,-73.7976041
0,40.6100867,-74.1166665
0,40.7246381,-73.9481706
1,40.7955879,-73.9501595
0,40.7566785,-73.9208649
1,40.7434737,-73.9767593
1,40.7606419,-73.9756776
0,40.5841428,-74.0891229
0,40.7633822,-73.8302956
0,40.7057,-73.74149
0,40.6244333,-73.934862
0,40.6240728,-73.9492753
1,40.812739,-73.9376183
0,40.68424,-73.8460949
0,40.6371342,-74.1163571
0,40.6808708,-73.9751443
0,40.7707127,-73.8909659
0,40.6656136,-73.7356712
0,40.678427,-73.9274292
0,40.713289,-73.8716171
1,40.766166,-73.9542464
0,40.713554,-73.7965005
1,40.7199351,-73.9787516
1,40.8589127,-73.9229593
0,40.6727536,-73.9543177
1,40.7367906,-73.9784973
1,40.7767295,-73.9792787
0,40.6032739,-73.9591369
0,40.6098096,-73.9224976
1,40.7615555,-73.9940691
0,40.675246,-74.0126864
0,40.6908223,-73.9366109
0,40.6431861,-74.0192457
0,40.7578241,-73.8609985
0,40.7266237,-73.9064473
0,40.6204741,-74.0108389
1,40.762106,-73.9601368
0,40.6586361,-73.843631
0,40.7511996,-73.8902615
0,40.6114632,-73.9243649
0,40.6257763,-74.0164884
1,40.7503422,-73.983174
0,40.578358,-73.9905035
0,40.7627471,-73.8332862
0,40.6656136,-73.7356712
1,40.731659,-73.9854447
0,40.5896426,-73.9654641
1,40.7647907,-73.9842822
0,40.696197,-73.9887629
0,40.7285016,-73.9179686
0,40.6943695,-73.8450149
0,40.6448799,-74.0174913
0,40.6610059,-73.9477514
0,40.7137996,-73.9331802
0,40.6793366,-73.9440488
0,40.6833902,-73.7925831
1,40.7744069,-73.9656102
0,40.654591,-73.9078422
0,40.7309325,-73.8645761
0,40.6383418,-74.0173526
0,40.7471154,-73.902427
0,40.7765476,-73.8187334
1,40.784237,-73.9470697
1,40.720837,-73.997665
0,40.7276881,-73.7460468
0,40.7135009,-73.7305503
0,40.5968166,-73.9550754
0,40.7461402,-73.9417407
0,40.6309507,-74.0765362
0,40.765057,-73.8129201
1,40.7610934,-73.9832615
0,40.7846251,-73.9164731
0,40.6697442,-73.9068587
0,40.6606564,-73.8857861
0,40.6661246,-73.9313824
1,40.7999615,-73.9469742
0,40.700617,-73.8967211
0,40.6175896,-73.9638107
1,40.7692226,-73.967306
0,40.7201651,-73.7990128
0,40.7020007,-73.8800782
0,40.6242451,-74.1382622
0,40.590294,-73.952866
0,40.7124667,-73.7728085
1,40.7409424,-74.0074808
0,40.6968705,-73.799184
0,40.650173,-73.97383
0,40.677357,-73.88687
0,40.6299872,-73.9715677
0,40.6599116,-73.9985979
0,40.6991661,-73.914914
0,40.6758144,-73.8958257
0,40.7536947,-73.9287801
1,40.82965,-73.9443813
1,40.8256563,-73.9387552
0,40.6798312,-73.9582932
0,40.6960511,-73.9850846
0,40.6178527,-73.9880665
0,40.7252044,-73.9061715
0,40.6241708,-73.9704715
1,40.754057,-73.9958167
0,40.641691,-74.0805554
0,40.5895708,-73.9742529
1,40.8549162,-73.9360388
1,40.767816,-73.9895054
1,40.7807536,-73.9525754
1,40.7639911,-73.958782
1,40.7580073,-73.9662395
1,40.7508292,-74.001884
0,40.7361595,-73.7137011
0,40.6649204,-73.7350323
1,40.7477688,-74.000397
1,40.7899496,-73.9429266
0,40.6723848,-73.7857391
1,40.7460392,-73.9905157
0,40.589043,-73.98381
0,40.6393102,-73.8943117
1,40.7496708,-73.9952973
1,40.7440605,-74.0068099
0,40.6079544,-73.96096
0,40.6781564,-73.9441507
0,40.6981895,-73.9618989
0,40.7568499,-73.8731105
0,40.6837658,-73.9869947
0,40.5873051,-73.9603492
0,40.6994847,-73.9610326
0,40.6652326,-73.9314554
0,40.7025309,-73.814293
1,40.7698492,-73.9843135
0,40.7085976,-73.7968907
0,40.6946726,-73.7634209
1,40.810993,-73.9542878
0,40.6906643,-73.8103234
1,40.787224,-73.95417
1,40.782108,-73.9557918
0,40.5873051,-73.9603492
0,40.6312149,-74.1005091
0,40.6682244,-73.9534376
0,40.760174,-73.7369781
0,40.6582963,-73.9310841
0,40.6306327,-74.0092229
0,40.616363,-74.1567562
0,40.6829686,-73.8282324
0,40.7016174,-73.8306296
1,40.7601531,-73.9987944
1,40.7806906,-73.9465923
0,40.7689749,-73.7737601
0,40.6287961,-73.9878412
0,40.7489156,-73.9373965
1,40.8094965,-73.9358079
1,40.7343387,-74.0023923
0,40.6094024,-74.0901074
0,40.626774,-73.92968
0,40.6521766,-73.928474
0,40.6420041,-73.8988296
0,40.7277524,-73.8586078
1,40.7150813,-73.9924897
0,40.663517,-73.957214
0,40.705426,-73.7825671
0,40.7016614,-73.9614533
0,40.6097466,-73.9313467
0,40.7118361,-73.9079831
0,40.6986566,-73.8330822
1,40.760927,-73.9945276
0,40.5956678,-73.7757229
0,40.751191,-73.9020204
0,40.6396523,-74.0755049
0,40.678723,-73.9529869
0,40.7612258,-73.923787
0,40.7578474,-73.8992132
1,40.7203211,-73.9940403
1,40.7565272,-73.994019
0,40.6482565,-73.9713978
0,40.667392,-73.8141205
1,40.7388307,-73.9831481
0,40.6842783,-73.7830147
0,40.7410282,-73.9343077
1,40.7448014,-73.9914181
0,40.6789349,-73.9619567
0,40.6072565,-73.9672737
0,40.672615,-74.0006
0,40.6145792,-74.022796
1,40.7203761,-74.0032612
0,40.6185581,-73.9550356
1,40.7206259,-73.9949711
0,40.7131234,-73.9535001
1,40.7515235,-73.9939473
1,40.7921286,-73.971773
0,40.6314641,-74.0277916
1,40.7717753,-73.9675322
0,40.6920516,-73.9825396
1,40.781688,-73.9489603
0,40.7081819,-73.7915465
0,40.6996017,-73.8106009
0,40.622272,-74.02748
0,40.717519,-73.9647268
1,40.8160255,-73.9394577
0,40.6026848,-73.942316
0,40.6412553,-73.9963931
1,40.8200975,-73.9550764
0,40.7151436,-73.7493556
0,40.695157,-73.9200111
0,40.7529763,-73.9102326
1,40.750766,-73.9744433
0,40.7043282,-73.7977044
0,40.7031088,-73.8599765
0,40.6645366,-73.9970731
0,40.6569792,-73.8894182
0,40.7514107,-73.9375638
0,40.737923,-73.70558
0,40.7343138,-73.9380165
0,40.6524639,-73.9228481
0,40.7872495,-73.8205532
1,40.7697419,-73.9821185
1,40.834061,-73.9448799
0,40.6344828,-73.9188516
0,40.669643,-73.87971
1,40.7736001,-73.957794
0,40.6498945,-73.9076144
1,40.7220191,-73.9834445
1,40.762106,-73.9601368
0,40.6926172,-73.8215219
0,40.6720753,-73.9113364
0,40.725628,-73.94875
1,40.7119934,-74.0081015
1,40.7684859,-73.9636168
0,40.6914356,-73.8906231
1,40.735313,-73.9941184
0,40.6652456,-73.8751231
0,40.6526268,-74.0061627
0,40.7636677,-73.8230246
0,40.7424824,-73.9128919
0,40.6025775,-74.1314039
0,40.572673,-74.107541
0,40.7318186,-73.8689006
0,40.7632493,-73.8848702
0,40.5969206,-73.9541103
0,40.6317239,-74.09592
0,40.6521655,-74.0099287
1,40.7819473,-73.9456705
1,40.7748523,-73.9806585
1,40.8459475,-73.9378112
0,40.6776584,-73.8983609
1,40.7447848,-73.989491
0,40.7678648,-73.7381752
1,40.8265303,-73.9466603
1,40.7194838,-73.9912843
0,40.7168778,-73.7416978
1,40.8481201,-73.9308839
0,40.677917,-73.93861
1,40.7388307,-73.9831481
0,40.7059444,-73.8120112
0,40.6959567,-73.7427346
0,40.6187706,-73.9297886
0,40.7557548,-73.8835079
0,40.7139849,-73.7381163
0,40.6682948,-73.9395161
1,40.7583388,-73.9964084
0,40.749062,-73.8908172
1,40.7464925,-74.0013245
0,40.694813,-73.9832638
0,40.6819946,-73.8230719
1,40.7678026,-73.9559998
1,40.7528955,-73.9892442
0,40.63491,-74.01017
0,40.6891376,-73.9907077
0,40.7186947,-73.8176498
0,40.6416037,-73.9380125
1,40.7985626,-73.963362
0,40.6663971,-73.8348788
0,40.6847663,-73.9175573
0,40.6987823,-73.911777
0,40.7631639,-73.8791595
0,40.6054977,-73.9830665
0,40.6341088,-74.0325954
0,40.7644548,-73.831773
0,40.6585778,-73.8906229
1,40.7897337,-73.9660934
0,40.6130779,-74.122557
1,40.7176204,-74.0002742
0,40.7654813,-73.9136994
1,40.7730328,-73.9821971
0,40.6709017,-73.9968493
0,40.7539264,-73.8831754
0,40.7021065,-73.8788879
0,40.6908834,-73.9125014
0,40.7589746,-73.9189996
0,40.7765784,-73.8435021
0,40.6246549,-73.9993192
0,40.7378313,-73.7964263
0,40.7452378,-73.9376959
1,40.7340093,-74.0045609
1,40.7422546,-74.0007037
0,40.7703133,-73.8760236
0,40.6750096,-73.883721
1,40.8133899,-73.9562587
0,40.7816842,-73.8459383
0,40.6385239,-73.9731855
0,40.7459526,-73.8912662
1,40.7514416,-73.9760491
0,40.7425138,-73.9073308
0,40.6114287,-74.1168345
0,40.6129884,-74.1240768
0,40.7042244,-73.7979608
0,40.5988346,-73.9564028
0,40.6317075,-73.946481
1,40.79458,-73.97371
0,40.5610915,-74.1698275
1,40.7730328,-73.9821971
1,40.7152345,-74.0133505
1,40.7324255,-74.006502
0,40.680664,-73.902626
1,40.8252325,-73.9476044
0,40.7504323,-73.8778039
1,40.7212771,-73.977788
0,40.7538277,-73.7567898
1,40.8101754,-73.9374076
0,40.680036,-73.9054924
1,40.8032165,-73.9525305
0,40.7420652,-73.9092477
0,40.6368221,-73.9021775
0,40.7008222,-73.7895391
0,40.755222,-73.82821
0,40.641639,-74.1158028
1,40.79338,-73.9708587
0,40.6262104,-73.9276589
0,40.7609092,-73.8729368
1,40.8346811,-73.9444241
1,40.725432,-73.996771
0,40.7497328,-73.9360965
0,40.6779002,-73.8925777
1,40.8126106,-73.9568264
0,40.6941184,-73.9601594
0,40.7108634,-73.9580032
0,40.5972673,-73.9986569
0,40.6760305,-74.0166522
1,40.7671328,-73.9937184
0,40.6810636,-73.8263661
0,40.6417288,-73.9076365
0,40.6908312,-73.8575142
1,40.7440085,-73.9994226
0,40.6679546,-73.8700642
1,40.73539,-73.9982752
0,40.6664196,-73.9753371
0,40.6812095,-73.7729943
1,40.7522807,-73.9896919
0,40.7510279,-73.713731
1,40.776017,-73.9872402
0,40.6277386,-73.9815658
0,40.6832295,-73.9071247
0,40.6136837,-74.0071423
0,40.6903857,-73.7890744
1,40.7823924,-73.9825918
1,40.7333726,-74.0025727
1,40.7136898,-73.9945856
1,40.7979446,-73.9421216
0,40.6278216,-74.1212583
0,40.6524639,-73.9228481
1,40.7466818,-73.9744953
0,40.7542523,-73.8278248
0,40.66612,-73.82225
0,40.7025952,-73.8552926
1,40.806469,-73.946438
0,40.753384,-73.8191
0,40.7103457,-73.7690319
1,40.8401945,-73.9430642
0,40.6078422,-73.9619648
0,40.5896048,-74.0893786
1,40.822086,-73.94016
1,40.7605353,-73.9583509
1,40.7555046,-73.9680671
1,40.7328483,-73.9959155
1,40.742089,-73.9849769
0,40.6943695,-73.8450149
0,40.66112,-73.920135
0,40.6140876,-74.0661328
1,40.7317065,-74.0009562
0,40.6702411,-73.9069986
0,40.7400002,-73.9475993
0,40.6345909,-73.9382388
1,40.8145804,-73.9479488
0,40.635938,-73.9875841
0,40.7118119,-73.7878451
1,40.7684303,-73.9615482
0,40.7561462,-73.8797894
0,40.6696959,-73.9858836
0,40.6518544,-73.9467747
0,40.6817416,-73.958584
0,40.6954952,-73.7839338
0,40.7642656,-73.7713286
0,40.6257308,-73.9563925
1,40.7404705,-73.9982859
0,40.6763997,-73.7413174
1,40.7614858,-73.9605992
0,40.7216004,-73.9129842
0,40.73329,-73.737885
0,40.6897246,-73.7348508
0,40.6160581,-74.0257501
0,40.7395518,-73.9453046
0,40.7002805,-73.9411497
0,40.6990725,-73.9354706
1,40.7223244,-74.0117465
0,40.6637537,-73.9371593
1,40.7387967,-73.977147
1,40.8134382,-73.9413458
0,40.6707344,-73.9337245
1,40.7199798,-73.9836434
0,40.662557,-73.9196285
1,40.7659833,-73.9654448
0,40.5948715,-73.9505542
1,40.8670152,-73.9231089
0,40.7600435,-73.8410394
0,40.6170375,-73.9196472
0,40.6413641,-73.9417818
0,40.70279,-73.96343
0,40.7178065,-73.7848968
0,40.6697253,-73.8609622
0,40.6701913,-73.9393377
1,40.8669335,-73.9201154
0,40.7306798,-73.9492194
1,40.8057847,-73.950654
0,40.6656356,-73.7581495
0,40.667786,-73.8844113
0,40.6979108,-73.778264
1,40.7491017,-73.9840766
0,40.619132,-73.9901807
0,40.7007703,-73.8101829
0,40.6866823,-73.9793644
0,40.6067635,-73.8200804
0,40.6744709,-73.8026907
1,40.828297,-73.9508577
0,40.7128656,-73.9047713
1,40.7897337,-73.9660934
0,40.6941402,-73.9264817
0,40.5293737,-74.1613509
1,40.7788056,-73.9479659
0,40.7483098,-73.8259851
1,40.8684832,-73.9185588
0,40.7106621,-73.7987024
0,40.73239,-73.9437192
1,40.7710545,-73.9871437
0,40.7543893,-73.8965222
0,40.66712,-73.81228
0,40.5975183,-73.7596349
0,40.7674259,-73.7469098
0,40.6574524,-73.9565592
0,40.7586806,-73.8755111
1,40.8096975,-73.9421294
0,40.6437732,-73.9587517
0,40.6608493,-73.8402918
1,40.7814797,-73.9562471
0,40.6241247,-74.0106233
0,40.5925792,-73.800657
0,40.6321304,-74.1475197
1,40.7158555,-73.9949534
0,40.6656729,-73.9960494
0,40.5866578,-74.1104006
0,40.6338995,-74.1255172
0,40.5781233,-73.9590155
0,40.6554201,-73.9228879
0,40.7301174,-73.8623119
1,40.8089051,-73.9383371
0,40.7485401,-73.9496281
1,40.8011551,-73.9596475
0,40.6448524,-73.9111168
0,40.6744045,-73.8697525
1,40.813799,-73.9498605
0,40.6944252,-73.8009367
0,40.7396752,-73.9345761
1,40.7180266,-74.0030447
0,40.7011967,-73.9140892
0,40.6774969,-73.9020133
0,40.6674319,-73.7667546
0,40.5984765,-73.9314051
0,40.6017437,-73.9903885
0,40.7450696,-73.93635
1,40.7573816,-73.9667018
1,40.7093059,-74.0119354
0,40.685184,-73.95965
0,40.769582,-73.9067877
0,40.6578658,-73.8922676
1,40.7553738,-73.9874463
0,40.5765028,-74.1036882
0,40.5965113,-73.9078755
0,40.7236685,-73.9358834
1,40.7599831,-73.9648018
0,40.6523139,-73.9560111
1,40.7514411,-73.9739594
1,40.720837,-73.997665
0,40.6625242,-73.8407023
0,40.6945315,-73.8258766
0,40.5598951,-74.1696409
0,40.6692499,-73.9394287
0,40.6569792,-73.8894182
1,40.7615508,-73.9665842
1,40.8353094,-73.9439682
0,40.7058889,-73.9429661
0,40.7197986,-73.9534702
1,40.7859841,-73.9571686
0,40.6238737,-73.9354641
0,40.6262532,-73.9516189
0,40.7489156,-73.9373965
0,40.7247301,-73.9513489
1,40.7508437,-73.9786082
0,40.7042781,-73.7498545
0,40.6301747,-74.0007494
1,40.7159536,-73.9867215
0,40.696785,-73.9565804
0,40.6642272,-73.9454636
0,40.6594042,-73.9504919
0,40.72145,-73.84399
1,40.7395116,-73.9847429
0,40.6240284,-73.9718441
0,40.6789053,-73.9163928
0,40.7539607,-73.9241562
1,40.7369678,-74.0099521
1,40.7668758,-73.979076
0,40.6679546,-73.8700642
0,40.7554882,-73.8247175
1,40.7806512,-73.9764177
1,40.7171751,-74.0128675
0,40.589379,-73.815551
0,40.701775,-73.80794
0,40.5983037,-73.9414808
0,40.695157,-73.9200111
0,40.615383,-73.9289025
0,40.5897338,-74.078048
0,40.6249126,-74.1467004
1,40.7047985,-74.0166846
0,40.6923175,-73.8608971
0,40.7589913,-73.8345301
1,40.7539088,-73.9996138
0,40.5793763,-73.9631042
0,40.661997,-73.9195931
1,40.727846,-73.9822272
0,40.6862935,-73.9852599
0,40.6644734,-73.9495654
0,40.5958903,-74.0858762
0,40.6853239,-73.9807025
1,40.779493,-73.9577
0,40.6582963,-73.9310841
0,40.7111766,-73.7798539
0,40.6918113,-73.8511835
0,40.6127849,-73.9309979
1,40.7611802,-73.9579029
0,40.7652665,-73.815165
0,40.6140296,-73.9493046
0,40.6807,-73.8446429
0,40.6661692,-73.9888076
0,40.6799401,-73.8846715
0,40.7104533,-73.9373353
0,40.6351664,-73.9847992
0,40.595921,-73.9410184
0,40.6865,-73.98787
1,40.8568513,-73.9314749
0,40.5885616,-74.1458356
0,40.701237,-73.79465
0,40.763954,-73.878235
1,40.8641128,-73.9212504
0,40.6351864,-73.9286112
0,40.6336818,-73.8986765
1,40.7858664,-73.9509287
0,40.6449958,-73.8956684
0,40.6883609,-73.9161466
0,40.6881494,-73.8488335
0,40.7684039,-73.808546
0,40.619143,-74.0086378
0,40.6766464,-73.9164642
0,40.5864128,-73.9685008
0,40.7029118,-73.8581989
1,40.770989,-73.9909129
0,40.6947921,-73.9942986
1,40.737222,-73.9813911
1,40.7388307,-73.9831481
1,40.8030248,-73.936309
0,40.6163833,-73.9526274
1,40.7750017,-73.9630861
0,40.7201645,-73.844789
1,40.7261864,-73.9894289
1,40.8366997,-73.9414663
1,40.7427065,-73.9845256
0,40.673571,-73.9529364
0,40.6048025,-73.9667959
0,40.545307,-74.1984068
0,40.6862254,-73.9123885
0,40.7599966,-73.7821904
0,40.6775631,-73.9330796
0,40.5907084,-74.1657874
1,40.7395228,-73.9868503
0,40.612156,-74.1169402
0,40.6357409,-74.0260387
1,40.7698857,-73.9917253
0,40.678278,-73.9107549
0,40.718693,-73.9546542
0,40.6655588,-73.7298428
0,40.7338001,-73.8148012
0,40.6517331,-73.930381
0,40.636353,-73.994318
0,40.7473315,-73.7557993
0,40.598312,-73.9611853
0,40.6944171,-73.7963245
0,40.5430947,-74.1451284
1,40.7538792,-73.9661586
0,40.6837215,-73.784675
1,40.7203211,-73.9940403
0,40.7338001,-73.8148012
0,40.7619942,-73.7584818
0,40.7033474,-73.8553956
0,40.5948951,-73.9867636
0,40.6201369,-74.00402
0,40.7027387,-73.802286
0,40.7581197,-73.7824673
0,40.6875317,-73.7849404
0,40.6707181,-73.9170231
0,40.675682,-73.86607
0,40.7448622,-73.7111158
0,40.7627471,-73.8332862
1,40.74116,-73.99409
0,40.6930868,-73.8443868
0,40.7563571,-73.8257728
0,40.7560934,-73.8930508
0,40.545354,-74.1780956
1,40.7805613,-73.9802091
1,40.817176,-73.9460573
0,40.7120581,-73.9527253
0,40.6698646,-73.9505022
1,40.738552,-73.9996824
1,40.730553,-74.010376
1,40.8031164,-73.9563196
1,40.8112042,-73.9615705
0,40.6938176,-73.8221101
0,40.7339607,-73.8174023
1,40.7306541,-73.9830707
0,40.6833421,-73.804323
0,40.7644099,-73.8255315
0,40.707655,-73.9398375
0,40.7115989,-73.8581876
0,40.6114903,-73.9723968
1,40.7391678,-73.9799688
0,40.6503881,-73.958708
0,40.7038229,-73.8087892
0,40.6398549,-74.0121932
1,40.7604566,-73.983731
0,40.730972,-73.9220392
1,40.8536861,-73.9305383
0,40.640503,-73.955637
0,40.6898805,-73.7287165
0,40.7519729,-73.9319581
0,40.7290837,-73.894624
0,40.6685491,-73.9902239
0,40.7133191,-73.7640185
1,40.7478946,-73.9891656
1,40.8155447,-73.9569184
1,40.8395671,-73.9398772
0,40.5777999,-73.9605636
1,40.7655201,-73.9800367
1,40.781688,-73.9489603
0,40.6392972,-73.9840884
0,40.6375303,-74.1127943
0,40.6675198,-73.7510558
0,40.6757557,-73.9597594
0,40.7132142,-73.8785827
0,40.6891376,-73.9907077
0,40.643268,-73.9783256
0,40.5798272,-73.9762114
0,40.7051807,-73.9428513
1,40.7559096,-73.9944667
0,40.6020203,-73.9705101
0,40.6527885,-73.919961
0,40.6516058,-73.9332966
0,40.5962324,-73.9381878
0,40.7263019,-73.9491181
0,40.6511569,-73.9181358
0,40.60773,-73.9629697
0,40.5894486,-73.9408333
0,40.725285,-73.7933222
0,40.70299,-73.99471
1,40.7205573,-74.0035102
0,40.6582291,-74.0003424
0,40.5988762,-73.9656898
0,40.6901638,-73.9871016
1,40.7378861,-73.9809038
1,40.7497247,-73.9836217
0,40.7221704,-73.7747091
1,40.75934,-73.99197
0,40.668403,-73.9846943
1,40.7623421,-73.9823516
0,40.7589913,-73.8345301
0,40.6922138,-73.9229175
0,40.624949,-73.9771104
0,40.7500029,-73.8992286
1,40.7470979,-73.9834455
0,40.6981167,-73.9775324
1,40.74463,-73.99898
0,40.7572922,-73.8894718
0,40.736263,-73.81055
0,40.5816619,-74.1018566
1,40.7486955,-73.9843835
0,40.7453043,-73.8259424
1,40.7452931,-73.9984879
0,40.6990271,-73.9162233
0,40.5481039,-74.1835579
0,40.7473346,-73.9550497
1,40.7457274,-73.9781227
0,40.6603474,-73.7679652
0,40.696197,-73.9887629
0,40.5432612,-74.1973069
0,40.5894516,-73.9605171
0,40.7575232,-73.8291338
1,40.7591997,-73.9846193
0,40.75422,-73.8803885
1,40.7434239,-73.9998484
0,40.7031006,-73.9026393
0,40.5755857,-73.9629731
1,40.8151553,-73.957829
0,40.7545235,-73.9126596
0,40.6911841,-73.8680573
1,40.7553738,-73.9874463
0,40.6689643,-73.9505858
0,40.6882933,-73.8318534
1,40.7260539,-73.9835337
0,40.703676,-73.9151247
0,40.6606564,-73.8857861
1,40.7446451,-74.0063841
0,40.6731052,-73.9279289
1,40.7570075,-73.9638721
1,40.8677935,-73.9299884
1,40.7788145,-73.9560828
0,40.6277797,-73.9599541
0,40.720627,-73.9592453
1,40.7496032,-73.9795037
1,40.7601531,-73.9987944
0,40.6346447,-74.1162987
0,40.7117519,-73.9557987
0,40.7474822,-73.9413498
0,40.6423564,-73.8852517
1,40.7415488,-73.9895745
1,40.7363771,-73.9849348
0,40.6780631,-73.97618
0,40.6953141,-73.7991021
1,40.7058694,-74.0132549
1,40.8094965,-73.9358079
1,40.7813162,-73.9461296
0,40.6683599,-73.9559068
0,40.7584045,-73.8447901
1,40.7621793,-73.9661291
0,40.7457972,-73.8838429
0,40.6293727,-73.9728541
0,40.7865958,-73.7835443
0,40.7193967,-73.8747042
0,40.6100771,-74.0073112
1,40.7180184,-73.9999567
0,40.5765103,-73.9858312
1,40.8086722,-73.9576164
1,40.7750017,-73.9630861
1,40.7364652,-73.9869628
1,40.8454401,-73.9386792
0,40.7520955,-73.9259594
1,40.7576386,-73.9634098
0,40.7328869,-73.8744191
1,40.8190948,-73.940929
0,40.6834101,-73.8909355
1,40.7409424,-74.0074808
